pub_id  	msc_num
48330192	10071146
43882660	10071147
43882691	10071148
43850555	10071149
43890870	10071150
43891497	10071151
43843547	10071152
46934392	10071153
43980058	10071154
44915622	10071155
43890837	10071156
43866092	10071157
43890841	10071158
46892099	10071159
44143105	10071162
44143125	10071163
44143109	10071165
44143113	10071166
44143117	10071167
46895963	10071168
44143121	10071169
44150848	10071170
44150852	10071171
45188360	10071172
42101200	10071173
45277605	10071174
45305579	10071175
48410894	10071176
46869822	10071177
48369160	10071178
43337035	10071179
43401537	10071180
43337041	10071181
46494502	10071183
48357845	10071185
47396977	10071187
46870819	10071188
46861983	10071189
45266580	10071190
46979026	10071191
45266587	10071192
45266593	10071193
45266597	10071194
45266601	10071195
43554751	10071222
43539901	10071223
43182999	10071224
43334849	10071225
42090882	10071226
43561037	10071227
43890818	10071228
43602336	10071229
43628666	10071230
43653352	10071231
46892125	10071232
43602360	10071233
46886317	10071234
43247580	10071235
42116312	10071238
42080072	10071239
43548501	10071240
43598592	10071241
42090920	10071242
46664061	10071243
46494489	10071245
43598618	10071246
43561027	10071248
46745330	10071249
43232719	10071250
43285852	10071251
42080425	10071252
46880566	10071253
43239677	10071254
46540507	10071255
42080366	10071256
42080004	10071257
42080011	10071258
42090867	10071259
47483343	10071260
46325507	10071261
43602341	10071262
46972832	10071263
42080372	10071264
46494459	10071265
46980556	10071266
43107972	10071267
42079832	10071268
43564592	10071269
43564597	10071270
43554746	10071271
42090854	10071272
43711636	10071273
47406170	10071274
43577918	10071275
43602318	10071276
43577922	10071277
43239726	10071278
43598587	10071279
43053169	10071280
43324801	10071281
42079868	10071282
42085366	10071283
42096014	10071284
42080078	10071285
43587208	10071286
46330287	10071287
45313778	10071288
43711631	10071289
43247630	10071290
43126344	10071291
43561046	10071292
43676810	10071293
43628682	10071294
42101653	10071295
42101659	10071296
42102009	10071297
42101665	10071298
43796756	10071299
43526562	10071300
47009737	10071301
43137628	10071302
43577947	10071303
43633142	10071304
43637138	10071305
42090889	10071306
43711627	10071307
43115807	10071308
42101755	10071309
43526569	10071310
43587237	10071311
43658993	10071312
43577932	10071313
43577952	10071314
42080017	10071315
42080024	10071316
42101671	10071317
43715082	10071318
42090861	10071319
42084595	10071320
42080031	10071321
42084631	10071322
43870022	10071324
42085359	10071325
42079874	10071326
43637154	10071327
43523621	10071328
42080360	10071329
42085776	10071330
43526551	10071331
48317553	10071332
46865471	10071333
48299237	10071334
43980010	10071335
44653737	10071336
44653743	10071337
46297422	10071338
45956318	10071339
44321739	10071340
44863923	10071341
44321727	10071342
44321733	10071343
46289899	10071344
48317534	10071345
48317538	10071346
48317542	10071347
47801030	10071348
47801036	10071349
44390978	10071350
44390984	10071351
46958350	10071352
47795893	10071353
47520435	10071354
48348589	10071355
47736091	10071356
44321665	10071357
44667825	10071358
44653750	10071359
48317574	10071360
48315976	10071361
48317557	10071362
48320625	10071363
46916625	10071364
47475998	10071365
48308791	10071366
46490047	10071367
48359468	10071368
44704268	10071369
44810621	10071370
47604853	10071371
46923390	10071372
44653695	10071373
44863901	10071374
44549695	10071375
44489595	10071376
42078876	10071378
42070560	10071380
42070567	10071381
42078958	10071383
43642771	10071384
43805564	10071385
42096007	10071386
42096021	10071387
43653356	10071388
43580175	10071389
46869473	10071390
43580180	10071391
43633188	10071392
43633197	10071393
43816296	10071394
43013718	10071395
43633192	10071396
43637163	10071397
43682699	10071398
42078943	10071400
42116631	10071401
43324987	10071402
43367851	10071403
42080533	10071404
43637146	10071405
46863963	10071406
46895202	10071407
42090905	10071408
43324750	10071409
42127055	10071410
43838224	10071411
43637179	10071412
43338379	10071413
46979039	10071414
43175929	10071415
46858929	10071416
43256155	10071417
43330967	10071418
43324757	10071419
43053213	10071420
42086010	10071421
42126818	10071422
42090897	10071423
43304128	10071424
43659863	10071425
46908556	10071426
42085836	10071427
43151746	10071428
43330233	10071429
46869418	10071430
42090819	10071431
43523627	10071432
42090913	10071433
43217134	10071434
43256194	10071435
48296057	10071436
43100132	10071437
43637183	10071438
46972348	10071439
42126920	10071440
43790963	10071441
43327293	10071442
43024989	10071443
42085829	10071444
43460832	10071445
43755052	10071446
42102159	10071447
43064896	10071448
46882931	10071449
42126932	10071450
42139847	10071451
43642817	10071452
43488496	10071453
42080588	10071454
43503793	10071455
42080541	10071456
43217104	10071457
46894902	10071458
43645637	10071459
46869781	10071460
43330255	10071461
42091097	10071462
42084638	10071463
43137634	10071464
43482408	10071465
43174779	10071466
42096034	10071467
46861954	10071468
42085803	10071469
42090812	10071470
42090874	10071471
42091055	10071472
46887781	10071473
46876028	10071474
43339591	10071475
43337599	10071476
46869425	10071477
46883959	10071478
42085929	10071479
43267553	10071480
42085922	10071481
43339978	10071482
43598613	10071483
43659910	10071484
42102331	10071485
43659916	10071486
43637142	10071487
46933819	10071488
43274325	10071489
43176354	10071490
42127028	10071491
46330282	10071492
43658960	10071493
43637168	10071494
43045295	10071495
43364772	10071496
42924312	10071497
42091090	10071498
42080809	10071499
42080629	10071500
42085034	10071501
42090762	10071502
42080771	10071503
43107978	10071504
43755035	10071505
42084498	10071506
43667267	10071507
42080778	10071508
43637188	10071509
43328944	10071511
42096028	10071512
43503836	10071513
43658942	10071514
43209126	10071515
47022147	10071516
46350603	10071517
43637159	10071518
42085285	10071519
42085596	10071520
42084748	10071521
43509602	10071522
42116625	10071523
42085380	10071524
42080784	10071525
46444324	10071526
42080856	10071527
44259624	10071528
43689272	10071529
43633138	10071530
43561058	10071531
42084800	10071532
43642822	10071533
43564587	10071534
43351728	10071535
42090758	10071536
42080739	10071537
43642800	10071538
43035061	10071539
42116621	10071540
42040972	10071541
42080759	10071542
42090445	10071543
43340008	10071544
43334871	10071545
42080710	10071546
42090846	10071547
43503780	10071548
43650462	10071549
42090623	10071550
42080309	10071551
42080087	10071552
43053226	10071553
42080166	10071554
46568842	10071555
46568790	10071556
42090635	10071557
42085607	10071558
43115832	10071559
46444328	10071560
43107953	10071561
46643765	10071562
47227492	10071563
46643769	10071564
42085633	10071565
42090641	10071566
43650471	10071567
42080172	10071568
42116361	10071569
46640806	10071570
43645667	10071571
43217198	10071572
42067306	10071574
42079281	10071575
42067295	10071576
42067316	10071577
42070553	10071578
42078869	10071580
42067324	10071582
42069831	10071584
42051624	10071586
42073648	10071587
42067219	10071589
42067230	10071590
42067417	10071591
42067240	10071592
42067251	10071593
42067285	10071594
42067259	10071595
42067269	10071596
46865745	10071597
42090680	10071598
42080862	10071599
42101641	10071600
42073472	10071601
42040832	10071602
43087362	10071603
43092808	10071604
46874345	10071605
42080581	10071606
46863635	10071607
42080038	10071608
43107959	10071609
42085373	10071610
42095917	10071611
42095924	10071612
43348312	10071613
42116614	10071614
42116608	10071615
42116602	10071616
42096145	10071617
42079881	10071618
42109312	10071619
42090536	10071621
46874339	10071622
43340459	10071623
43329438	10071624
42079839	10071626
43521400	10071627
42080044	10071628
46969001	10071629
46796037	10071630
42085560	10071631
42090694	10071632
42080752	10071633
42084582	10071634
43232713	10071635
42080050	10071636
42109303	10071637
43193316	10071638
42079901	10071639
42095931	10071640
42079846	10071641
43300487	10071642
42101685	10071643
46892946	10071644
42101292	10071645
43239699	10071646
43092814	10071647
42095911	10071648
42102042	10071649
42090501	10071650
43364766	10071651
43410426	10071652
42085353	10071653
42084862	10071654
42095904	10071655
42096151	10071656
42102029	10071657
42091125	10071658
43053163	10071659
43503616	10071660
42080790	10071661
42123081	10071662
46897625	10071663
42090486	10071664
42109124	10071665
42109405	10071666
42101706	10071667
46895928	10071668
42085003	10071670
43336106	10071671
42079887	10071672
42090508	10071673
42090649	10071674
42085567	10071675
42116500	10071676
42085234	10071677
42080797	10071678
42090542	10071679
42109411	10071680
42090737	10071681
43335345	10071682
42079855	10071683
42090549	10071684
42080058	10071685
42090480	10071686
42090690	10071687
43075685	10071688
42090494	10071689
42079893	10071690
42123075	10071691
43503604	10071693
46669369	10071694
42116368	10071695
42067277	10071696
42067406	10071697
42067398	10071698
46670008	10071699
43336093	10071700
43167061	10071701
42080868	10071702
42085822	10071703
46861581	10071704
46706643	10071705
43522254	10071706
42090684	10071707
42080453	10071708
42085388	10071709
42085395	10071710
42116374	10071711
42109418	10071712
46891876	10071713
42085639	10071714
42080461	10071715
42095951	10071716
43489502	10071717
42080101	10071718
42085401	10071719
42085440	10071720
42085452	10071721
42085459	10071722
42085408	10071723
42095938	10071724
42079862	10071725
42085414	10071726
42085088	10071727
42080316	10071728
42085420	10071729
42101303	10071730
42080323	10071731
42109140	10071732
43503946	10071733
42080467	10071734
42084550	10071735
42080473	10071736
42080386	10071737
42080392	10071738
42109155	10071739
42080330	10071740
43183005	10071741
42080398	10071742
42109426	10071743
43522112	10071744
42080405	10071745
43341630	10071746
42085465	10071747
42080413	10071748
43239686	10071749
42116381	10071750
42080202	10071751
42085614	10071752
42085672	10071753
43329546	10071754
42085703	10071755
43212991	10071756
42080480	10071757
43335530	10071758
46894909	10071759
42085750	10071760
46861164	10071761
42080336	10071762
42085621	10071763
42109148	10071764
46895208	10071765
42080419	10071766
42080487	10071767
42080493	10071768
42109219	10071769
42116387	10071770
42080109	10071771
42080216	10071772
43239692	10071773
42109432	10071774
42116393	10071775
43503806	10071776
43396048	10071777
42085731	10071778
42085725	10071779
43682719	10071780
46669362	10071781
43367875	10071782
42096228	10071783
43325119	10071784
46669714	10071785
46669772	10071786
46706649	10071787
42102145	10071788
43503855	10071789
42080342	10071790
46669375	10071791
42096236	10071792
43329501	10071793
42080348	10071794
47024861	10071795
46670021	10071796
43364867	10071797
44717031	10071798
48308798	10071799
46667514	10071800
46300813	10071801
46943152	10071802
48307108	10071803
48397943	10071804
48356160	10071805
46895940	10071806
44564565	10071807
48354533	10071808
44321715	10071809
45188237	10071810
45266534	10071811
45266542	10071812
46454796	10071813
44729791	10071814
47795844	10071815
47795853	10071816
47805721	10071817
44704256	10071818
47795815	10071819
48320619	10071820
48320635	10071821
48317561	10071822
42085472	10071852
46664927	10071856
42096211	10071857
42084694	10071858
42080354	10071859
42080121	10071860
42079990	10071861
42079997	10071862
42080431	10071863
43364818	10071864
42101998	10071865
43364828	10071866
42102003	10071867
42102175	10071868
42091041	10071869
43838154	10071870
43816262	10071871
43378638	10071872
43325107	10071873
43325113	10071874
42127235	10071875
43247612	10071876
43521348	10071877
43522311	10071878
43274347	10071879
43274353	10071880
46895215	10071881
46895431	10071882
42080506	10071883
42084486	10071884
42080512	10071885
43564572	10071886
43364823	10071887
42080518	10071888
43327280	10071889
43325130	10071890
43045302	10071891
43805916	10071892
43890853	10071893
43338098	10071894
43364861	10071895
42080525	10071896
42080643	10071897
43341668	10071898
42084662	10071899
43340024	10071900
43340014	10071901
43209113	10071902
42101565	10071903
43340019	10071904
43340503	10071905
42091062	10071906
43351746	10071907
43340483	10071908
43378674	10071909
43340498	10071910
43340493	10071911
43340488	10071912
46914604	10071913
46891884	10071914
43274303	10071915
42102169	10071916
42080595	10071917
43256207	10071918
43509591	10071919
42080548	10071920
42102014	10071921
43274312	10071922
43523563	10071923
43328952	10071924
43526533	10071925
43280195	10071926
46974964	10071927
42123063	10071928
42116319	10071929
45313784	10071930
46887773	10071931
45352387	10071932
45188385	10071933
46350598	10071934
45352362	10071935
45352381	10071936
45945217	10071937
45205474	10071939
45593593	10071940
46897619	10071941
45101302	10071942
42096157	10071943
46892112	10071944
43256162	10071945
43340798	10071946
43340823	10071947
43340031	10071948
43340047	10071949
46873000	10071950
46895222	10071951
46893456	10071952
46894623	10071953
43522199	10071954
42101429	10071955
42101443	10071956
42091068	10071957
42090721	10071958
43351758	10071959
43341166	10071960
43193304	10071961
42090727	10071962
43351752	10071963
42091104	10071964
42085937	10071965
46893463	10071966
42101328	10071967
46880572	10071968
43327286	10071969
42102116	10071970
42109110	10071971
46887999	10071972
46894916	10071973
46898600	10071974
46893471	10071975
46893478	10071976
46898666	10071977
46892718	10071978
46895465	10071979
46895970	10071980
46896284	10071981
46906944	10071982
46896290	10071983
46893834	10071984
42101852	10071985
43364792	10071986
42091076	10071987
46894924	10071988
42116406	10071989
46966504	10071990
42101835	10071991
46894587	10071992
42101980	10071993
42102036	10071994
42101842	10071995
43327306	10071996
46918852	10071997
42102131	10071998
42101822	10071999
42101828	10072000
43341608	10072001
43340810	10072002
43340829	10072003
43340478	10072004
43343946	10072005
43343934	10072006
43535384	10072007
42095958	10072008
43503811	10072009
43764656	10072010
43733738	10072011
43926323	10072012
43707819	10072013
46865758	10072014
43645642	10072015
43598583	10072016
43364833	10072017
43691723	10072018
43650511	10072019
43667272	10072020
43764660	10072021
43650522	10072022
43650527	10072023
43689291	10072024
43775721	10072025
43765641	10072026
42079273	10072027
42070598	10072028
42070794	10072029
42090788	10072030
42101968	10072031
43100139	10072032
42101713	10072033
43633134	10072034
42109084	10072035
42085769	10072036
46875781	10072037
42116582	10072038
46530561	10072039
43401525	10072040
42102081	10072041
43667224	10072042
42085763	10072043
46863983	10072044
43151739	10072045
46901930	10072046
42102138	10072047
42109213	10072048
43340816	10072049
42102123	10072050
46536292	10072051
42102181	10072052
46869145	10072053
43503799	10072054
46536306	10072055
42101880	10072056
42101551	10072057
46530542	10072058
42095868	10072059
46897739	10072060
46530567	10072061
46530548	10072062
42101902	10072063
43087327	10072064
42101896	10072065
46536299	10072066
46536312	10072067
43079517	10072068
46898607	10072069
42101559	10072071
43406058	10072072
43267579	10072073
42078936	10072074
42085710	10072075
43419244	10072076
42090610	10072077
42090435	10072078
42090702	10072079
46880578	10072080
43378680	10072081
42090709	10072082
43503611	10072083
43406034	10072084
43385180	10072085
43217095	10072086
46893485	10072087
42085341	10072088
43167053	10072089
42095973	10072090
42095896	10072091
43341682	10072092
42085333	10072093
42078927	10072094
42095965	10072095
42090775	10072096
42090768	10072097
42090782	10072098
42095945	10072099
42085347	10072100
42095883	10072101
43075704	10072102
42090800	10072103
42109169	10072104
42116651	10072105
43396054	10072106
42116413	10072108
42090522	10072109
42085908	10072110
42101537	10072111
47020122	10072112
42090589	10072113
42090596	10072114
42126068	10072115
42090715	10072116
43523569	10072117
42103224	10072118
42101908	10072119
43805577	10072120
42085902	10072121
43330941	10072122
42085915	10072123
42096106	10072124
42101693	10072125
43475103	10072126
42078818	10072127
43733490	10072128
42051519	10072159
42051596	10072160
42047917	10072161
42047924	10072162
42051495	10072163
42051502	10072164
42051663	10072165
42051670	10072166
42047931	10072167
42051533	10072168
42051432	10072169
42051677	10072170
42051439	10072171
42051453	10072172
42051684	10072173
42051460	10072174
42051467	10072175
42051512	10072177
42085860	10072178
42053139	10072179
42059232	10072180
42069795	10072181
42069784	10072182
42069771	10072183
42069753	10072184
42069809	10072185
42041020	10072186
42069763	10072188
42090406	10072190
46895425	10072191
42079358	10072192
43652094	10072193
43633202	10072194
43535428	10072195
42090581	10072196
42085960	10072197
46536318	10072198
46874975	10072199
42085953	10072200
43478564	10072201
46874352	10072202
42101719	10072203
43364839	10072204
42090413	10072205
42116308	10072206
46530573	10072207
42109183	10072208
42109269	10072209
43107941	10072210
43144615	10072211
43280171	10072212
46893840	10072213
42101807	10072214
42079367	10072215
42079372	10072216
42101815	10072217
42079045	10072218
42109103	10072219
42073458	10072220
43382811	10072221
42090602	10072222
42085945	10072223
46876008	10072224
43522345	10072225
42090357	10072226
42073546	10072227
43137614	10072228
43336275	10072229
42073465	10072230
46649484	10072231
45352369	10072232
45352375	10072233
43338707	10072234
45945228	10072235
43401531	10072236
42095875	10072237
43341131	10072238
43460825	10072239
47463541	10072240
46874672	10072241
42109336	10072242
46879935	10072243
46536332	10072244
46665029	10072245
42090806	10072246
42116521	10072247
42101914	10072248
46863949	10072249
43335368	10072250
46894394	10072251
46536338	10072252
46863955	10072253
46894931	10072254
43385139	10072255
43652050	10072256
42090349	10072257
43471861	10072258
46979525	10072259
42101586	10072260
46301847	10072261
43523600	10072262
45432642	10072263
43385168	10072264
46875728	10072265
42080555	10072266
45397104	10072267
46895437	10072268
46881194	10072269
42101499	10072270
46887808	10072271
43466849	10072272
42101506	10072273
46895411	10072274
42101781	10072275
43100163	10072276
42101874	10072277
46886341	10072278
42101791	10072279
43523575	10072280
43523581	10072281
46894358	10072282
43471855	10072283
42096113	10072284
47412098	10072285
43535378	10072286
46899560	10072287
46901937	10072288
46888006	10072289
43478502	10072290
43337326	10072291
42090373	10072292
42090381	10072293
42090420	10072294
42109389	10072295
42090428	10072296
42090556	10072297
43664199	10072298
43664191	10072299
43385154	10072300
42101512	10072301
46901943	10072302
43385174	10072303
46894594	10072304
44549673	10072305
46568849	10072306
46923351	10072307
43337339	10072308
46902235	10072309
43267565	10072310
43338682	10072311
46902266	10072313
42080601	10072314
42096170	10072316
43466711	10072317
43466914	10072318
46903477	10072319
46903784	10072320
46896297	10072321
46903791	10072322
46928529	10072323
43337333	10072324
43267590	10072325
42080636	10072326
43339067	10072327
43337639	10072328
43523615	10072329
43340835	10072330
43396067	10072331
43267559	10072332
42101518	10072333
43490044	10072334
47067111	10072335
46898296	10072336
46898341	10072337
46896304	10072338
43338408	10072339
42080816	10072340
43351734	10072341
43343940	10072342
45397111	10072343
46463572	10072344
45397118	10072345
45945267	10072346
45432557	10072347
45432596	10072348
46903798	10072349
43348275	10072350
42080380	10072351
43193329	10072352
42116596	10072353
43526527	10072354
43348300	10072355
43471795	10072356
43676779	10072357
46898354	10072358
46905213	10072359
43341153	10072360
43682678	10072361
43523535	10072362
43503817	10072363
43460515	10072365
43341173	10072366
42101524	10072367
43471837	10072368
42116254	10072369
46904364	10072370
43341649	10072371
43367889	10072372
43285810	10072373
43460397	10072374
43348281	10072375
42080438	10072376
43340804	10072377
43348318	10072378
43338415	10072379
43217128	10072380
42080823	10072381
43460403	10072382
43471826	10072383
43471756	10072384
43348306	10072385
43466726	10072386
45432611	10072387
42080830	10072388
46910497	10072389
43489464	10072390
46902241	10072391
47020484	10072392
46902260	10072393
46896868	10072394
46896316	10072395
46896503	10072396
47001607	10072397
46896510	10072398
46898613	10072399
46900355	10072400
46900634	10072401
46900640	10072402
46901723	10072403
43175936	10072404
43343883	10072405
43341196	10072406
47217645	10072407
43361992	10072408
46887760	10072409
43355113	10072410
43530149	10072411
43682695	10072412
42080649	10072413
42080094	10072414
42080656	10072415
43530155	10072416
43348287	10072417
46969065	10072418
46966659	10072419
42090562	10072420
42080663	10072421
46896875	10072422
42101678	10072423
43466720	10072424
45467125	10072425
45432600	10072426
45432604	10072427
46900644	10072429
46904385	10072430
43256200	10072431
43175943	10072432
42116248	10072433
43526603	10072434
43526610	10072435
42101741	10072436
43530130	10072437
42101774	10072438
43530142	10072439
46888020	10072440
46896249	10072441
44799656	10072442
46941444	10072443
44667812	10072444
44667819	10072445
44704250	10072446
48320631	10072447
48359456	10072448
46876263	10072449
48317567	10072450
48305626	10072451
48305632	10072452
48354538	10072453
48308781	10072454
48319037	10072455
46966603	10072456
44704186	10072457
46858163	10072458
48240510	10072459
48240514	10072460
48240518	10072461
48240522	10072462
48240526	10072463
48240530	10072464
42070021	10072465
42041052	10072466
42085575	10072467
42051481	10072469
42051603	10072470
46901138	10072471
46901144	10072472
46898347	10072473
43419264	10072474
43419258	10072475
43437862	10072476
43460486	10072477
43419270	10072478
43478552	10072479
43351741	10072480
43460471	10072481
43471843	10072482
43460433	10072483
42101385	10072484
47009744	10072485
43419276	10072486
43437868	10072487
43460440	10072488
43495228	10072489
43460521	10072490
42080128	10072491
43466842	10072492
43460446	10072493
42080222	10072495
43495558	10072496
43530170	10072497
42080669	10072498
43478558	10072499
43351771	10072500
42080676	10072501
43490050	10072502
43460656	10072503
46918832	10072504
46902247	10072505
45432636	10072506
42080838	10072507
43535372	10072508
46888283	10072509
42080229	10072510
43475115	10072511
43327300	10072512
42080844	10072513
43422602	10072514
43460600	10072515
43530136	10072516
42109396	10072517
43466704	10072518
43460452	10072519
47398186	10072520
46902718	10072521
46896883	10072522
46898087	10072523
46904392	10072524
43355126	10072525
46910505	10072526
47024835	10072527
43523549	10072528
43483528	10072529
43422645	10072530
42080236	10072531
43460688	10072532
43422651	10072533
43422639	10072534
42080717	10072536
46904398	10072537
43267573	10072538
43422609	10072539
46894642	10072540
43495214	10072541
43503848	10072542
46906326	10072543
43503711	10072544
43460527	10072545
43460533	10072546
46970556	10072547
43460607	10072548
43482357	10072549
43691730	10072550
43523515	10072551
43422621	10072552
43652062	10072553
46910512	10072554
43490083	10072555
43209147	10072556
43471776	10072557
42101867	10072558
43664184	10072559
43466921	10072560
43422657	10072561
43422615	10072562
48382059	10072563
43460540	10072564
46924237	10072565
46905219	10072566
46897081	10072567
43460546	10072568
46898051	10072569
46897085	10072570
46904967	10072571
43351764	10072572
43378657	10072573
43482376	10072574
43460662	10072575
44242034	10072576
46902970	10072577
47024841	10072578
43548508	10072579
42080724	10072580
46912889	10072581
43422627	10072582
46894366	10072583
43355101	10072584
42080850	10072585
42084644	10072586
43482369	10072587
43509579	10072588
43495265	10072589
43355132	10072590
46896517	10072591
43460552	10072592
43422633	10072593
46905427	10072594
46904404	10072595
43535405	10072596
43355107	10072597
43460669	10072598
43460675	10072599
42070091	10072600
42079337	10072601
42041061	10072630
42070074	10072631
46895947	10072632
46930472	10072633
42116342	10072634
47024868	10072635
46922850	10072636
42102074	10072637
43676799	10072638
46906332	10072639
43495208	10072640
46893197	10072641
43460681	10072642
43495247	10072643
43495240	10072644
43391529	10072645
43460593	10072646
43460788	10072647
42101451	10072648
42101530	10072649
42116565	10072650
42116589	10072651
42101767	10072652
43495572	10072653
42116575	10072654
42116638	10072655
42109255	10072656
43535390	10072657
43742850	10072658
42116348	10072659
43745112	10072660
42116558	10072661
43482402	10072662
46906338	10072663
43691737	10072664
43460559	10072665
46896897	10072666
43490089	10072667
46895458	10072668
46939754	10072669
46893205	10072670
46906342	10072671
43075691	10072672
43460479	10072673
43503718	10072674
43495253	10072675
42080731	10072676
43490096	10072677
46906115	10072678
43495552	10072679
47024847	10072680
46892995	10072681
43495221	10072682
46902254	10072683
47004444	10072685
43495579	10072686
42116426	10072687
42116481	10072688
42109287	10072689
43691743	10072690
43707949	10072691
43495590	10072692
43495596	10072693
43503969	10072694
42116435	10072695
43539897	10072696
43503724	10072697
42116472	10072698
46896488	10072699
46907971	10072700
43460694	10072701
42096042	10072702
46924245	10072703
43460615	10072704
43236967	10072705
46893513	10072706
43471782	10072707
43561033	10072708
43460700	10072709
43522458	10072710
47476218	10072711
47477068	10072712
43460706	10072713
43490103	10072714
43495259	10072715
43495234	10072716
46906322	10072717
46893506	10072718
43460781	10072719
46934568	10072720
43460713	10072721
43503623	10072722
43460720	10072723
46893519	10072724
43387712	10072725
43482395	10072726
46896532	10072727
46883983	10072728
43490076	10072729
46896910	10072731
43461900	10072732
43503629	10072733
46907978	10072734
43503636	10072735
43503642	10072736
46907985	10072737
43461907	10072738
43522362	10072739
43503730	10072740
43488419	10072741
43664140	10072742
42102021	10072743
47338425	10072744
46908562	10072745
43659922	10072746
46906348	10072747
42123094	10072748
42123121	10072749
42109249	10072750
46934575	10072751
43522151	10072752
43466856	10072753
43522092	10072754
43466927	10072755
46908311	10072756
46902724	10072757
46896495	10072758
46896917	10072759
43676786	10072760
43521354	10072762
46894401	10072763
46908569	10072765
43509609	10072766
43387698	10072767
43509615	10072768
43522168	10072769
43503649	10072770
43503736	10072771
46896524	10072772
43460622	10072773
43503659	10072774
46895241	10072775
46913166	10072776
46842008	10072777
45934382	10072778
46895444	10072779
46913701	10072780
46907991	10072781
46895247	10072782
46894602	10072783
43471789	10072784
43460629	10072785
46913708	10072786
46903271	10072787
43503774	10072788
43460768	10072789
46922871	10072790
46894408	10072791
43503667	10072792
43503982	10072793
43663461	10072794
46908924	10072795
43503674	10072796
43522105	10072797
47355390	10072798
46894415	10072799
46909747	10072800
46909753	10072801
43460636	10072802
42101929	10072803
46908931	10072804
43460794	10072805
46948409	10072806
43460642	10072807
43461914	10072808
42079265	10072809
42054732	10072811
42051610	10072812
42053147	10072813
42053178	10072814
42054780	10072815
42054773	10072816
42051589	10072817
42054766	10072818
42054760	10072819
43175951	10072820
43495565	10072821
43193344	10072822
46895450	10072823
46898021	10072824
43461927	10072825
46939734	10072826
42109263	10072827
46893803	10072828
46923358	10072829
49229644	10072830
49229650	10072831
46908943	10072832
43217150	10072833
46908950	10072834
43503680	10072835
48117582	10072837
43577928	10072838
43285937	10072839
42101921	10072840
46908956	10072841
46908964	10072842
47021371	10072843
46909759	10072844
46909765	10072845
46962416	10072846
43691713	10072847
42101801	10072848
43738754	10072849
43658949	10072850
43460649	10072851
46916831	10072852
43676793	10072853
42116541	10072854
43523609	10072855
45101364	10072856
46894374	10072857
43209119	10072858
43658955	10072859
46624083	10072861
46893810	10072862
42096177	10072863
43745119	10072864
43175958	10072865
46909771	10072866
43503842	10072868
43503829	10072869
46894421	10072870
46908937	10072871
42101592	10072872
43137583	10072873
43482383	10072874
46916838	10072875
46918838	10072876
43652055	10072877
43652089	10072878
43682704	10072879
43650501	10072880
43650506	10072881
43652084	10072882
43652066	10072883
43653342	10072884
43653385	10072885
46902974	10072886
46902999	10072887
47001624	10072888
46903276	10072889
45444624	10072890
46903281	10072891
46902728	10072892
46909993	10072894
43338689	10072896
46924281	10072897
43337651	10072899
43890859	10072901
43329571	10072902
43336649	10072903
42101598	10072904
43460726	10072905
46910046	10072906
46910536	10072907
43338081	10072908
43364759	10072909
43733564	10072910
42101726	10072911
46948678	10072912
46909999	10072913
46923125	10072914
46923119	10072915
46939741	10072916
45205486	10072917
46910005	10072918
43461893	10072919
43137590	10072920
43107985	10072921
43663468	10072922
46207752	10072923
43503686	10072924
45945185	10072925
46910011	10072926
46910015	10072927
46902982	10072928
46902989	10072929
46913419	10072930
43232726	10072931
43490070	10072932
43522305	10072933
43503823	10072934
46910038	10072935
43490064	10072936
43336630	10072937
43137621	10072938
47483349	10072939
42101349	10072940
43338087	10072941
46939748	10072942
46923132	10072943
46913173	10072944
43503692	10072945
46910022	10072946
46910518	10072947
43075711	10072948
43075717	10072949
45101371	10072950
43663492	10072951
46911670	10072952
47009752	10072953
43087348	10072954
43100145	10072955
46923138	10072956
43087311	10072957
43378631	10072958
43460806	10072959
43503698	10072960
46911676	10072961
46911682	10072962
46911688	10072963
46911694	10072964
46911975	10072965
46912273	10072966
46912313	10072967
46912319	10072968
43503704	10072969
43348324	10072970
43348294	10072971
46905227	10072972
46906356	10072973
43682712	10072974
46913945	10072975
43460587	10072976
47001614	10072977
43460581	10072978
46912326	10072979
43367881	10072980
46910524	10072981
43460566	10072982
43475121	10072983
43664152	10072984
46912332	10072985
43663474	10072986
46913715	10072987
46903804	10072988
46957838	10072989
46918846	10072990
46924252	10072991
46962641	10072992
46910531	10072993
43482363	10072994
43209133	10072995
47008977	10072996
46943117	10072997
47008984	10072998
43075724	10072999
43460574	10073000
42109375	10073001
47001620	10073002
46649490	10073003
47389049	10073004
44172144	10073005
42127195	10073006
43509598	10073007
42102087	10073008
42101378	10073009
42127073	10073010
46949521	10073011
43707933	10073012
43351778	10073013
43461934	10073014
43664171	10073015
46913721	10073016
43045267	10073017
43335329	10073018
43664146	10073019
43664158	10073020
43796744	10073021
43382803	10073022
43351784	10073023
46913180	10073024
43509638	10073025
43775746	10073026
43522465	10073027
43523528	10073028
43775753	10073029
43522098	10073030
43523508	10073032
43523502	10073033
43522445	10073034
43522451	10073035
43004018	10073036
42116355	10073037
43482415	10073038
42101572	10073039
46913727	10073040
43355095	10073041
43336100	10073042
46913426	10073043
43490057	10073044
46624076	10073045
43092821	10073046
43471849	10073047
43460838	10073048
46957845	10073049
43775760	10073050
43329508	10073051
43382750	10073052
43653381	10073053
47432442	10073054
47696639	10073055
46171197	10073056
44549704	10073057
44704193	10073058
44863917	10073059
44489645	10073060
48317549	10073061
